municipality,reporting_unit,contest,candidate,votes,county,ctv
KENOSHA,CITY OF KENOSHA WARDS 7,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,94,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,PRESIDENT / VICE PRESIDENT,GRN JILL STEIN / RUDOLPH WARE,2,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,PRESIDENT / VICE PRESIDENT,PSL CLAUDIA DE LA CRUZ / KARINA GARCIA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,PRESIDENT / VICE PRESIDENT,JFA CORNEL WEST / MELINA ABDULLAH,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,PRESIDENT / VICE PRESIDENT,"WTP ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,PRESIDENT / VICE PRESIDENT,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,UNITED STATES SENATOR,DEM TAMMY BALDWIN,116,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,UNITED STATES SENATOR,REP ERIC HOVDE,85,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,UNITED STATES SENATOR,AFT THOMAS LEAGER,6,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,UNITED STATES SENATOR,DTC PHIL ANDERSON,3,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,UNITED STATES SENATOR,WRITE-IN NA,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,REPRESENTATIVE IN CONGRESS,DEM PETER BARCA,113,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,REPRESENTATIVE IN CONGRESS,REP BRYAN STEIL,85,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,REPRESENTATIVE IN CONGRESS,"GRN CHESTER TODD, JR.",12,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,REPRESENTATIVE IN CONGRESS,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,STATE SENATOR DISTRICT 22,DEM ROBERT W. WIRCH,156,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,STATE SENATOR DISTRICT 22,WRITE-IN NA,7,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 64,DEM TIP MCGUIRE,119,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 64,REP ED HIBSCH,87,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 64,WRITE-IN NA,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,DISTRICT ATTORNEY,DEM CARLI MCNEILL,119,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,DISTRICT ATTORNEY,REP XAVIER SOLIS,86,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,DISTRICT ATTORNEY,WRITE-IN NA,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,COUNTY CLERK,DEM REGI WALIGORA,157,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,COUNTY CLERK,WRITE-IN NA,8,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,COUNTY TREASURER,DEM TERI JACOBSON,155,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,COUNTY TREASURER,WRITE-IN NA,8,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,REGISTER OF DEEDS,DEM JENNIFER MACK,158,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,REGISTER OF DEEDS,WRITE-IN NA,6,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,STATE REFERENDUM,YES NA,130,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,STATE REFERENDUM,NO NA,63,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,210,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,113,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,PRESIDENT / VICE PRESIDENT,"WTP ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",2,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,PRESIDENT / VICE PRESIDENT,GRN JILL STEIN / RUDOLPH WARE,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,PRESIDENT / VICE PRESIDENT,PSL CLAUDIA DE LA CRUZ / KARINA GARCIA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,PRESIDENT / VICE PRESIDENT,JFA CORNEL WEST / MELINA ABDULLAH,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,PRESIDENT / VICE PRESIDENT,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,UNITED STATES SENATOR,REP ERIC HOVDE,191,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,UNITED STATES SENATOR,DEM TAMMY BALDWIN,121,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,UNITED STATES SENATOR,DTC PHIL ANDERSON,3,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,UNITED STATES SENATOR,AFT THOMAS LEAGER,3,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,UNITED STATES SENATOR,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,REPRESENTATIVE IN CONGRESS,REP BRYAN STEIL,181,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,REPRESENTATIVE IN CONGRESS,DEM PETER BARCA,131,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,REPRESENTATIVE IN CONGRESS,"GRN CHESTER TODD, JR.",5,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,REPRESENTATIVE IN CONGRESS,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,STATE SENATOR DISTRICT 22,DEM ROBERT W. WIRCH,197,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,STATE SENATOR DISTRICT 22,WRITE-IN NA,16,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 64,REP ED HIBSCH,180,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 64,DEM TIP MCGUIRE,132,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 64,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,DISTRICT ATTORNEY,REP XAVIER SOLIS,186,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,DISTRICT ATTORNEY,DEM CARLI MCNEILL,126,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,DISTRICT ATTORNEY,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,COUNTY CLERK,DEM REGI WALIGORA,198,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,COUNTY CLERK,WRITE-IN NA,11,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,COUNTY TREASURER,DEM TERI JACOBSON,201,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,COUNTY TREASURER,WRITE-IN NA,11,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,REGISTER OF DEEDS,DEM JENNIFER MACK,188,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,REGISTER OF DEEDS,WRITE-IN NA,12,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,STATE REFERENDUM,YES NA,249,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,STATE REFERENDUM,NO NA,48,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,410,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,377,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,PRESIDENT / VICE PRESIDENT,"WTP ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",7,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,PRESIDENT / VICE PRESIDENT,JFA CORNEL WEST / MELINA ABDULLAH,2,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,PRESIDENT / VICE PRESIDENT,GRN JILL STEIN / RUDOLPH WARE,2,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,PRESIDENT / VICE PRESIDENT,PSL CLAUDIA DE LA CRUZ / KARINA GARCIA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,PRESIDENT / VICE PRESIDENT,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,UNITED STATES SENATOR,DEM TAMMY BALDWIN,387,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,UNITED STATES SENATOR,REP ERIC HOVDE,367,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,UNITED STATES SENATOR,DTC PHIL ANDERSON,13,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,UNITED STATES SENATOR,AFT THOMAS LEAGER,12,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,UNITED STATES SENATOR,WRITE-IN NA,5,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,REPRESENTATIVE IN CONGRESS,REP BRYAN STEIL,389,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,REPRESENTATIVE IN CONGRESS,DEM PETER BARCA,368,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,REPRESENTATIVE IN CONGRESS,"GRN CHESTER TODD, JR.",22,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,REPRESENTATIVE IN CONGRESS,WRITE-IN NA,2,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,STATE SENATOR DISTRICT 22,DEM ROBERT W. WIRCH,576,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,STATE SENATOR DISTRICT 22,WRITE-IN NA,19,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 64,DEM TIP MCGUIRE,391,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 64,REP ED HIBSCH,361,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 64,WRITE-IN NA,4,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,DISTRICT ATTORNEY,DEM CARLI MCNEILL,392,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,DISTRICT ATTORNEY,REP XAVIER SOLIS,359,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,DISTRICT ATTORNEY,WRITE-IN NA,3,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,COUNTY CLERK,DEM REGI WALIGORA,570,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,COUNTY CLERK,WRITE-IN NA,24,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,COUNTY TREASURER,DEM TERI JACOBSON,573,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,COUNTY TREASURER,WRITE-IN NA,20,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,REGISTER OF DEEDS,DEM JENNIFER MACK,560,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,REGISTER OF DEEDS,WRITE-IN NA,21,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,STATE REFERENDUM,YES NA,590,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,STATE REFERENDUM,NO NA,149,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,63,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,48,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,2,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,PRESIDENT / VICE PRESIDENT,GRN JILL STEIN / RUDOLPH WARE,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,PRESIDENT / VICE PRESIDENT,"WTP ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,PRESIDENT / VICE PRESIDENT,PSL CLAUDIA DE LA CRUZ / KARINA GARCIA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,PRESIDENT / VICE PRESIDENT,JFA CORNEL WEST / MELINA ABDULLAH,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,PRESIDENT / VICE PRESIDENT,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,UNITED STATES SENATOR,REP ERIC HOVDE,59,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,UNITED STATES SENATOR,DEM TAMMY BALDWIN,52,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,UNITED STATES SENATOR,AFT THOMAS LEAGER,2,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,UNITED STATES SENATOR,DTC PHIL ANDERSON,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,UNITED STATES SENATOR,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,REPRESENTATIVE IN CONGRESS,REP BRYAN STEIL,59,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,REPRESENTATIVE IN CONGRESS,DEM PETER BARCA,51,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,REPRESENTATIVE IN CONGRESS,"GRN CHESTER TODD, JR.",3,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,REPRESENTATIVE IN CONGRESS,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,STATE SENATOR DISTRICT 22,DEM ROBERT W. WIRCH,74,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,STATE SENATOR DISTRICT 22,WRITE-IN NA,2,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 64,REP ED HIBSCH,59,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 64,DEM TIP MCGUIRE,53,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 64,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,DISTRICT ATTORNEY,REP XAVIER SOLIS,56,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,DISTRICT ATTORNEY,DEM CARLI MCNEILL,53,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,DISTRICT ATTORNEY,WRITE-IN NA,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,COUNTY CLERK,DEM REGI WALIGORA,75,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,COUNTY CLERK,WRITE-IN NA,3,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,COUNTY TREASURER,DEM TERI JACOBSON,77,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,COUNTY TREASURER,WRITE-IN NA,3,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,REGISTER OF DEEDS,DEM JENNIFER MACK,76,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,REGISTER OF DEEDS,WRITE-IN NA,2,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,STATE REFERENDUM,YES NA,85,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,STATE REFERENDUM,NO NA,22,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,297,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,262,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,PRESIDENT / VICE PRESIDENT,"WTP ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",4,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,PRESIDENT / VICE PRESIDENT,GRN JILL STEIN / RUDOLPH WARE,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,PRESIDENT / VICE PRESIDENT,PSL CLAUDIA DE LA CRUZ / KARINA GARCIA,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,PRESIDENT / VICE PRESIDENT,JFA CORNEL WEST / MELINA ABDULLAH,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,PRESIDENT / VICE PRESIDENT,WRITE-IN NA,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,UNITED STATES SENATOR,REP ERIC HOVDE,285,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,UNITED STATES SENATOR,DEM TAMMY BALDWIN,257,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,UNITED STATES SENATOR,DTC PHIL ANDERSON,15,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,UNITED STATES SENATOR,AFT THOMAS LEAGER,2,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,UNITED STATES SENATOR,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,REPRESENTATIVE IN CONGRESS,REP BRYAN STEIL,298,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,REPRESENTATIVE IN CONGRESS,DEM PETER BARCA,247,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,REPRESENTATIVE IN CONGRESS,"GRN CHESTER TODD, JR.",12,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,REPRESENTATIVE IN CONGRESS,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,STATE SENATOR DISTRICT 22,DEM ROBERT W. WIRCH,405,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,STATE SENATOR DISTRICT 22,WRITE-IN NA,21,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 64,DEM TIP MCGUIRE,276,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 64,REP ED HIBSCH,271,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 64,WRITE-IN NA,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,DISTRICT ATTORNEY,DEM CARLI MCNEILL,286,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,DISTRICT ATTORNEY,REP XAVIER SOLIS,251,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,DISTRICT ATTORNEY,WRITE-IN NA,2,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,COUNTY CLERK,DEM REGI WALIGORA,392,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,COUNTY CLERK,WRITE-IN NA,20,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,COUNTY TREASURER,DEM TERI JACOBSON,389,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,COUNTY TREASURER,WRITE-IN NA,18,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,REGISTER OF DEEDS,DEM JENNIFER MACK,391,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,REGISTER OF DEEDS,WRITE-IN NA,18,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,STATE REFERENDUM,YES NA,420,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,STATE REFERENDUM,NO NA,109,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,196,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,169,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,PRESIDENT / VICE PRESIDENT,GRN JILL STEIN / RUDOLPH WARE,3,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,PRESIDENT / VICE PRESIDENT,"WTP ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",3,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,PRESIDENT / VICE PRESIDENT,PSL CLAUDIA DE LA CRUZ / KARINA GARCIA,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,PRESIDENT / VICE PRESIDENT,JFA CORNEL WEST / MELINA ABDULLAH,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,PRESIDENT / VICE PRESIDENT,WRITE-IN NA,3,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,UNITED STATES SENATOR,DEM TAMMY BALDWIN,204,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,UNITED STATES SENATOR,REP ERIC HOVDE,154,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,UNITED STATES SENATOR,DTC PHIL ANDERSON,8,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,UNITED STATES SENATOR,AFT THOMAS LEAGER,4,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,UNITED STATES SENATOR,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,REPRESENTATIVE IN CONGRESS,DEM PETER BARCA,189,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,REPRESENTATIVE IN CONGRESS,REP BRYAN STEIL,173,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,REPRESENTATIVE IN CONGRESS,"GRN CHESTER TODD, JR.",8,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,REPRESENTATIVE IN CONGRESS,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,STATE SENATOR DISTRICT 22,DEM ROBERT W. WIRCH,266,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,STATE SENATOR DISTRICT 22,WRITE-IN NA,19,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 64,DEM TIP MCGUIRE,200,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 64,REP ED HIBSCH,158,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 64,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,DISTRICT ATTORNEY,DEM CARLI MCNEILL,200,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,DISTRICT ATTORNEY,REP XAVIER SOLIS,160,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,DISTRICT ATTORNEY,WRITE-IN NA,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,COUNTY CLERK,DEM REGI WALIGORA,262,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,COUNTY CLERK,WRITE-IN NA,15,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,COUNTY TREASURER,DEM TERI JACOBSON,263,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,COUNTY TREASURER,WRITE-IN NA,14,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,REGISTER OF DEEDS,DEM JENNIFER MACK,261,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,REGISTER OF DEEDS,WRITE-IN NA,13,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,STATE REFERENDUM,YES NA,255,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,STATE REFERENDUM,NO NA,100,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 13,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,293,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 13,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,253,KENOSHA,C
