contest,candidate,reporting_unit,votes,county,ctv,municipality
COUNTY CLERK,DEMOCRATIC ROXANN HALVERSON,TOWN OF MAXVILLE,157,BUFFALO,T,MAXVILLE
COUNTY CLERK,DEMOCRATIC ROXANN HALVERSON,TOWN OF MILTON,253,BUFFALO,T,MILTON
COUNTY CLERK,DEMOCRATIC ROXANN HALVERSON,TOWN OF MODENA,152,BUFFALO,T,MODENA
COUNTY CLERK,DEMOCRATIC ROXANN HALVERSON,TOWN OF MONDOVI,248,BUFFALO,T,MONDOVI
COUNTY CLERK,DEMOCRATIC ROXANN HALVERSON,TOWN OF MONTANA,124,BUFFALO,T,MONTANA
COUNTY CLERK,DEMOCRATIC ROXANN HALVERSON,TOWN OF NAPLES,348,BUFFALO,T,NAPLES
COUNTY CLERK,DEMOCRATIC ROXANN HALVERSON,TOWN OF NELSON,268,BUFFALO,T,NELSON
COUNTY CLERK,DEMOCRATIC ROXANN HALVERSON,TOWN OF WAUMANDEE,247,BUFFALO,T,WAUMANDEE
COUNTY CLERK,DEMOCRATIC ROXANN HALVERSON,VILLAGE OF COCHRANE,209,BUFFALO,V,COCHRANE
COUNTY CLERK,DEMOCRATIC ROXANN HALVERSON,VILLAGE OF NELSON,151,BUFFALO,V,NELSON
COUNTY CLERK,DEMOCRATIC ROXANN HALVERSON,CITY OF ALMA W1&2,353,BUFFALO,C,ALMA
COUNTY CLERK,DEMOCRATIC ROXANN HALVERSON,CITY OF BUFFALO CITY,474,BUFFALO,C,BUFFALO CITY
COUNTY CLERK,DEMOCRATIC ROXANN HALVERSON,CITY OF FOUNTAIN CITY W1&2,370,BUFFALO,C,FOUNTAIN CITY
COUNTY CLERK,DEMOCRATIC ROXANN HALVERSON,CITY OF MONDOVI W13,1161,BUFFALO,C,MONDOVI
COUNTY CLERK,NA WRITE-INS,TOWN OF ALMA,3,BUFFALO,T,ALMA
COUNTY CLERK,NA WRITE-INS,TOWN OF BELVIDERE,7,BUFFALO,T,BELVIDERE
COUNTY CLERK,NA WRITE-INS,TOWN OF BUFFALO,18,BUFFALO,T,BUFFALO
COUNTY CLERK,NA WRITE-INS,TOWN OF CANTON,1,BUFFALO,T,CANTON
COUNTY CLERK,NA WRITE-INS,TOWN OF CROSS,9,BUFFALO,T,CROSS
COUNTY CLERK,NA WRITE-INS,TOWN OF DOVER,3,BUFFALO,T,DOVER
COUNTY CLERK,NA WRITE-INS,TOWN OF GILMANTON,0,BUFFALO,T,GILMANTON
COUNTY CLERK,NA WRITE-INS,TOWN OF GLENCOE,4,BUFFALO,T,GLENCOE
COUNTY CLERK,NA WRITE-INS,TOWN OF LINCOLN,3,BUFFALO,T,LINCOLN
COUNTY CLERK,NA WRITE-INS,TOWN OF MAXVILLE,3,BUFFALO,T,MAXVILLE
COUNTY CLERK,NA WRITE-INS,TOWN OF MILTON,11,BUFFALO,T,MILTON
COUNTY CLERK,NA WRITE-INS,TOWN OF MODENA,3,BUFFALO,T,MODENA
COUNTY CLERK,NA WRITE-INS,TOWN OF MONDOVI,8,BUFFALO,T,MONDOVI
COUNTY CLERK,NA WRITE-INS,TOWN OF MONTANA,0,BUFFALO,T,MONTANA
COUNTY CLERK,NA WRITE-INS,TOWN OF NAPLES,10,BUFFALO,T,NAPLES
COUNTY CLERK,NA WRITE-INS,TOWN OF NELSON,10,BUFFALO,T,NELSON
COUNTY CLERK,NA WRITE-INS,TOWN OF WAUMANDEE,4,BUFFALO,T,WAUMANDEE
COUNTY CLERK,NA WRITE-INS,VILLAGE OF COCHRANE,1,BUFFALO,V,COCHRANE
COUNTY CLERK,NA WRITE-INS,VILLAGE OF NELSON,5,BUFFALO,V,NELSON
COUNTY CLERK,NA WRITE-INS,CITY OF ALMA W1&2,8,BUFFALO,C,ALMA
COUNTY CLERK,NA WRITE-INS,CITY OF BUFFALO CITY,10,BUFFALO,C,BUFFALO CITY
COUNTY CLERK,NA WRITE-INS,CITY OF FOUNTAIN CITY W1&2,8,BUFFALO,C,FOUNTAIN CITY
COUNTY CLERK,NA WRITE-INS,CITY OF MONDOVI W13,26,BUFFALO,C,MONDOVI
COUNTY TREASURER 8111,REPUBLICAN TINA ANIBAS,TOWN OF ALMA,159,BUFFALO,T,ALMA
COUNTY TREASURER 8111,REPUBLICAN TINA ANIBAS,TOWN OF BELVIDERE,277,BUFFALO,T,BELVIDERE
COUNTY TREASURER 8111,REPUBLICAN TINA ANIBAS,TOWN OF BUFFALO,397,BUFFALO,T,BUFFALO
COUNTY TREASURER 8111,REPUBLICAN TINA ANIBAS,TOWN OF CANTON,154,BUFFALO,T,CANTON
COUNTY TREASURER 8111,REPUBLICAN TINA ANIBAS,TOWN OF CROSS,227,BUFFALO,T,CROSS
COUNTY TREASURER 8111,REPUBLICAN TINA ANIBAS,TOWN OF DOVER,228,BUFFALO,T,DOVER
COUNTY TREASURER 8111,REPUBLICAN TINA ANIBAS,TOWN OF GILMANTON,241,BUFFALO,T,GILMANTON
COUNTY TREASURER 8111,REPUBLICAN TINA ANIBAS,TOWN OF GLENCOE,201,BUFFALO,T,GLENCOE
COUNTY TREASURER 8111,REPUBLICAN TINA ANIBAS,TOWN OF LINCOLN,118,BUFFALO,T,LINCOLN
COUNTY TREASURER 8111,REPUBLICAN TINA ANIBAS,TOWN OF MAXVILLE,198,BUFFALO,T,MAXVILLE
COUNTY TREASURER 8111,REPUBLICAN TINA ANIBAS,TOWN OF MILTON,315,BUFFALO,T,MILTON
COUNTY TREASURER 8111,REPUBLICAN TINA ANIBAS,TOWN OF MODENA,161,BUFFALO,T,MODENA
COUNTY TREASURER 8111,REPUBLICAN TINA ANIBAS,TOWN OF MONDOVI,262,BUFFALO,T,MONDOVI
COUNTY TREASURER 8111,REPUBLICAN TINA ANIBAS,TOWN OF MONTANA,134,BUFFALO,T,MONTANA
COUNTY TREASURER 8111,REPUBLICAN TINA ANIBAS,TOWN OF NAPLES,384,BUFFALO,T,NAPLES
COUNTY TREASURER 8111,REPUBLICAN TINA ANIBAS,TOWN OF NELSON,316,BUFFALO,T,NELSON
COUNTY TREASURER 8111,REPUBLICAN TINA ANIBAS,TOWN OF WAUMANDEE,285,BUFFALO,T,WAUMANDEE
COUNTY TREASURER 8111,REPUBLICAN TINA ANIBAS,VILLAGE OF COCHRANE,213,BUFFALO,V,COCHRANE
COUNTY TREASURER 8111,REPUBLICAN TINA ANIBAS,VILLAGE OF NELSON,176,BUFFALO,V,NELSON
COUNTY TREASURER 8111,REPUBLICAN TINA ANIBAS,CITY OF ALMA W1&2,381,BUFFALO,C,ALMA
COUNTY TREASURER 8111,REPUBLICAN TINA ANIBAS,CITY OF BUFFALO CITY,531,BUFFALO,C,BUFFALO CITY
COUNTY TREASURER 8111,REPUBLICAN TINA ANIBAS,CITY OF FOUNTAIN CITY W1&2,366,BUFFALO,C,FOUNTAIN CITY
COUNTY TREASURER 8111,REPUBLICAN TINA ANIBAS,CITY OF MONDOVI W13,1243,BUFFALO,C,MONDOVI
COUNTY TREASURER 8111,NA WRITE-INS,TOWN OF ALMA,2,BUFFALO,T,ALMA
COUNTY TREASURER 8111,NA WRITE-INS,TOWN OF BELVIDERE,1,BUFFALO,T,BELVIDERE
COUNTY TREASURER 8111,NA WRITE-INS,TOWN OF BUFFALO,1,BUFFALO,T,BUFFALO
COUNTY TREASURER 8111,NA WRITE-INS,TOWN OF CANTON,1,BUFFALO,T,CANTON
COUNTY TREASURER 8111,NA WRITE-INS,TOWN OF CROSS,1,BUFFALO,T,CROSS
COUNTY TREASURER 8111,NA WRITE-INS,TOWN OF DOVER,2,BUFFALO,T,DOVER
COUNTY TREASURER 8111,NA WRITE-INS,TOWN OF GILMANTON,1,BUFFALO,T,GILMANTON
COUNTY TREASURER 8111,NA WRITE-INS,TOWN OF GLENCOE,0,BUFFALO,T,GLENCOE
COUNTY TREASURER 8111,NA WRITE-INS,TOWN OF LINCOLN,1,BUFFALO,T,LINCOLN
COUNTY TREASURER 8111,NA WRITE-INS,TOWN OF MAXVILLE,2,BUFFALO,T,MAXVILLE
COUNTY TREASURER 8111,NA WRITE-INS,TOWN OF MILTON,1,BUFFALO,T,MILTON
COUNTY TREASURER 8111,NA WRITE-INS,TOWN OF MODENA,0,BUFFALO,T,MODENA
COUNTY TREASURER 8111,NA WRITE-INS,TOWN OF MONDOVI,1,BUFFALO,T,MONDOVI
COUNTY TREASURER 8111,NA WRITE-INS,TOWN OF MONTANA,0,BUFFALO,T,MONTANA
COUNTY TREASURER 8111,NA WRITE-INS,TOWN OF NAPLES,1,BUFFALO,T,NAPLES
COUNTY TREASURER 8111,NA WRITE-INS,TOWN OF NELSON,3,BUFFALO,T,NELSON
COUNTY TREASURER 8111,NA WRITE-INS,TOWN OF WAUMANDEE,1,BUFFALO,T,WAUMANDEE
COUNTY TREASURER 8111,NA WRITE-INS,VILLAGE OF COCHRANE,2,BUFFALO,V,COCHRANE
COUNTY TREASURER 8111,NA WRITE-INS,VILLAGE OF NELSON,2,BUFFALO,V,NELSON
COUNTY TREASURER 8111,NA WRITE-INS,CITY OF ALMA W1&2,4,BUFFALO,C,ALMA
COUNTY TREASURER 8111,NA WRITE-INS,CITY OF BUFFALO CITY,5,BUFFALO,C,BUFFALO CITY
COUNTY TREASURER 8111,NA WRITE-INS,CITY OF FOUNTAIN CITY W1&2,11,BUFFALO,C,FOUNTAIN CITY
COUNTY TREASURER 8111,NA WRITE-INS,CITY OF MONDOVI W13,7,BUFFALO,C,MONDOVI
REGISTER OF DEEDS 8111,REPUBLICAN LESLIE SENDELBACH,TOWN OF ALMA,152,BUFFALO,T,ALMA
REGISTER OF DEEDS 8111,REPUBLICAN LESLIE SENDELBACH,TOWN OF BELVIDERE,271,BUFFALO,T,BELVIDERE
REGISTER OF DEEDS 8111,REPUBLICAN LESLIE SENDELBACH,TOWN OF BUFFALO,395,BUFFALO,T,BUFFALO
REGISTER OF DEEDS 8111,REPUBLICAN LESLIE SENDELBACH,TOWN OF CANTON,151,BUFFALO,T,CANTON
REGISTER OF DEEDS 8111,REPUBLICAN LESLIE SENDELBACH,TOWN OF CROSS,223,BUFFALO,T,CROSS
REGISTER OF DEEDS 8111,REPUBLICAN LESLIE SENDELBACH,TOWN OF DOVER,230,BUFFALO,T,DOVER
REGISTER OF DEEDS 8111,REPUBLICAN LESLIE SENDELBACH,TOWN OF GILMANTON,240,BUFFALO,T,GILMANTON
REGISTER OF DEEDS 8111,REPUBLICAN LESLIE SENDELBACH,TOWN OF GLENCOE,207,BUFFALO,T,GLENCOE
REGISTER OF DEEDS 8111,REPUBLICAN LESLIE SENDELBACH,TOWN OF LINCOLN,114,BUFFALO,T,LINCOLN
REGISTER OF DEEDS 8111,REPUBLICAN LESLIE SENDELBACH,TOWN OF MAXVILLE,191,BUFFALO,T,MAXVILLE
REGISTER OF DEEDS 8111,REPUBLICAN LESLIE SENDELBACH,TOWN OF MILTON,309,BUFFALO,T,MILTON
REGISTER OF DEEDS 8111,REPUBLICAN LESLIE SENDELBACH,TOWN OF MODENA,160,BUFFALO,T,MODENA
REGISTER OF DEEDS 8111,REPUBLICAN LESLIE SENDELBACH,TOWN OF MONDOVI,261,BUFFALO,T,MONDOVI
REGISTER OF DEEDS 8111,REPUBLICAN LESLIE SENDELBACH,TOWN OF MONTANA,135,BUFFALO,T,MONTANA
REGISTER OF DEEDS 8111,REPUBLICAN LESLIE SENDELBACH,TOWN OF NAPLES,380,BUFFALO,T,NAPLES
REGISTER OF DEEDS 8111,REPUBLICAN LESLIE SENDELBACH,TOWN OF NELSON,312,BUFFALO,T,NELSON
REGISTER OF DEEDS 8111,REPUBLICAN LESLIE SENDELBACH,TOWN OF WAUMANDEE,286,BUFFALO,T,WAUMANDEE
REGISTER OF DEEDS 8111,REPUBLICAN LESLIE SENDELBACH,VILLAGE OF COCHRANE,211,BUFFALO,V,COCHRANE
REGISTER OF DEEDS 8111,REPUBLICAN LESLIE SENDELBACH,VILLAGE OF NELSON,167,BUFFALO,V,NELSON
REGISTER OF DEEDS 8111,REPUBLICAN LESLIE SENDELBACH,CITY OF ALMA W1&2,367,BUFFALO,C,ALMA
REGISTER OF DEEDS 8111,REPUBLICAN LESLIE SENDELBACH,CITY OF BUFFALO CITY,524,BUFFALO,C,BUFFALO CITY
REGISTER OF DEEDS 8111,REPUBLICAN LESLIE SENDELBACH,CITY OF FOUNTAIN CITY W1&2,363,BUFFALO,C,FOUNTAIN CITY
REGISTER OF DEEDS 8111,REPUBLICAN LESLIE SENDELBACH,CITY OF MONDOVI W13,1243,BUFFALO,C,MONDOVI
REGISTER OF DEEDS 8111,NA WRITE-INS,TOWN OF ALMA,1,BUFFALO,T,ALMA
REGISTER OF DEEDS 8111,NA WRITE-INS,TOWN OF BELVIDERE,1,BUFFALO,T,BELVIDERE
REGISTER OF DEEDS 8111,NA WRITE-INS,TOWN OF BUFFALO,1,BUFFALO,T,BUFFALO
REGISTER OF DEEDS 8111,NA WRITE-INS,TOWN OF CANTON,1,BUFFALO,T,CANTON
REGISTER OF DEEDS 8111,NA WRITE-INS,TOWN OF CROSS,1,BUFFALO,T,CROSS
REGISTER OF DEEDS 8111,NA WRITE-INS,TOWN OF DOVER,0,BUFFALO,T,DOVER
REGISTER OF DEEDS 8111,NA WRITE-INS,TOWN OF GILMANTON,2,BUFFALO,T,GILMANTON
REGISTER OF DEEDS 8111,NA WRITE-INS,TOWN OF GLENCOE,0,BUFFALO,T,GLENCOE
REGISTER OF DEEDS 8111,NA WRITE-INS,TOWN OF LINCOLN,1,BUFFALO,T,LINCOLN
REGISTER OF DEEDS 8111,NA WRITE-INS,TOWN OF MAXVILLE,2,BUFFALO,T,MAXVILLE
REGISTER OF DEEDS 8111,NA WRITE-INS,TOWN OF MILTON,1,BUFFALO,T,MILTON
REGISTER OF DEEDS 8111,NA WRITE-INS,TOWN OF MODENA,0,BUFFALO,T,MODENA
REGISTER OF DEEDS 8111,NA WRITE-INS,TOWN OF MONDOVI,1,BUFFALO,T,MONDOVI
REGISTER OF DEEDS 8111,NA WRITE-INS,TOWN OF MONTANA,0,BUFFALO,T,MONTANA
REGISTER OF DEEDS 8111,NA WRITE-INS,TOWN OF NAPLES,1,BUFFALO,T,NAPLES
REGISTER OF DEEDS 8111,NA WRITE-INS,TOWN OF NELSON,2,BUFFALO,T,NELSON
REGISTER OF DEEDS 8111,NA WRITE-INS,TOWN OF WAUMANDEE,0,BUFFALO,T,WAUMANDEE
REGISTER OF DEEDS 8111,NA WRITE-INS,VILLAGE OF COCHRANE,2,BUFFALO,V,COCHRANE
REGISTER OF DEEDS 8111,NA WRITE-INS,VILLAGE OF NELSON,2,BUFFALO,V,NELSON
REGISTER OF DEEDS 8111,NA WRITE-INS,CITY OF ALMA W1&2,3,BUFFALO,C,ALMA
REGISTER OF DEEDS 8111,NA WRITE-INS,CITY OF BUFFALO CITY,4,BUFFALO,C,BUFFALO CITY
REGISTER OF DEEDS 8111,NA WRITE-INS,CITY OF FOUNTAIN CITY W1&2,10,BUFFALO,C,FOUNTAIN CITY
REGISTER OF DEEDS 8111,NA WRITE-INS,CITY OF MONDOVI W13,5,BUFFALO,C,MONDOVI
ELIGIBLE VOTING AGE 8111,NA YES,TOWN OF ALMA,141,BUFFALO,T,ALMA
ELIGIBLE VOTING AGE 8111,NA YES,TOWN OF BELVIDERE,226,BUFFALO,T,BELVIDERE
ELIGIBLE VOTING AGE 8111,NA YES,TOWN OF BUFFALO,387,BUFFALO,T,BUFFALO
ELIGIBLE VOTING AGE 8111,NA YES,TOWN OF CANTON,131,BUFFALO,T,CANTON
ELIGIBLE VOTING AGE 8111,NA YES,TOWN OF CROSS,204,BUFFALO,T,CROSS
ELIGIBLE VOTING AGE 8111,NA YES,TOWN OF DOVER,200,BUFFALO,T,DOVER
ELIGIBLE VOTING AGE 8111,NA YES,TOWN OF GILMANTON,222,BUFFALO,T,GILMANTON
ELIGIBLE VOTING AGE 8111,NA YES,TOWN OF GLENCOE,198,BUFFALO,T,GLENCOE
ELIGIBLE VOTING AGE 8111,NA YES,TOWN OF LINCOLN,108,BUFFALO,T,LINCOLN
ELIGIBLE VOTING AGE 8111,NA YES,TOWN OF MAXVILLE,182,BUFFALO,T,MAXVILLE
ELIGIBLE VOTING AGE 8111,NA YES,TOWN OF MILTON,296,BUFFALO,T,MILTON
ELIGIBLE VOTING AGE 8111,NA YES,TOWN OF MODENA,140,BUFFALO,T,MODENA
ELIGIBLE VOTING AGE 8111,NA YES,TOWN OF MONDOVI,238,BUFFALO,T,MONDOVI
ELIGIBLE VOTING AGE 8111,NA YES,TOWN OF MONTANA,123,BUFFALO,T,MONTANA
ELIGIBLE VOTING AGE 8111,NA YES,TOWN OF NAPLES,347,BUFFALO,T,NAPLES
ELIGIBLE VOTING AGE 8111,NA YES,TOWN OF NELSON,286,BUFFALO,T,NELSON
ELIGIBLE VOTING AGE 8111,NA YES,TOWN OF WAUMANDEE,248,BUFFALO,T,WAUMANDEE
ELIGIBLE VOTING AGE 8111,NA YES,VILLAGE OF COCHRANE,206,BUFFALO,V,COCHRANE
ELIGIBLE VOTING AGE 8111,NA YES,VILLAGE OF NELSON,142,BUFFALO,V,NELSON
ELIGIBLE VOTING AGE 8111,NA YES,CITY OF ALMA W1&2,334,BUFFALO,C,ALMA
ELIGIBLE VOTING AGE 8111,NA YES,CITY OF BUFFALO CITY,472,BUFFALO,C,BUFFALO CITY
ELIGIBLE VOTING AGE 8111,NA YES,CITY OF FOUNTAIN CITY W1&2,325,BUFFALO,C,FOUNTAIN CITY
ELIGIBLE VOTING AGE 8111,NA YES,CITY OF MONDOVI W13,1141,BUFFALO,C,MONDOVI
ELIGIBLE VOTING AGE 8111,NA NO,TOWN OF ALMA,34,BUFFALO,T,ALMA
ELIGIBLE VOTING AGE 8111,NA NO,TOWN OF BELVIDERE,73,BUFFALO,T,BELVIDERE
ELIGIBLE VOTING AGE 8111,NA NO,TOWN OF BUFFALO,81,BUFFALO,T,BUFFALO
ELIGIBLE VOTING AGE 8111,NA NO,TOWN OF CANTON,39,BUFFALO,T,CANTON
ELIGIBLE VOTING AGE 8111,NA NO,TOWN OF CROSS,45,BUFFALO,T,CROSS
ELIGIBLE VOTING AGE 8111,NA NO,TOWN OF DOVER,43,BUFFALO,T,DOVER
ELIGIBLE VOTING AGE 8111,NA NO,TOWN OF GILMANTON,37,BUFFALO,T,GILMANTON
ELIGIBLE VOTING AGE 8111,NA NO,TOWN OF GLENCOE,48,BUFFALO,T,GLENCOE
ELIGIBLE VOTING AGE 8111,NA NO,TOWN OF LINCOLN,20,BUFFALO,T,LINCOLN
ELIGIBLE VOTING AGE 8111,NA NO,TOWN OF MAXVILLE,29,BUFFALO,T,MAXVILLE
ELIGIBLE VOTING AGE 8111,NA NO,TOWN OF MILTON,58,BUFFALO,T,MILTON
ELIGIBLE VOTING AGE 8111,NA NO,TOWN OF MODENA,36,BUFFALO,T,MODENA
ELIGIBLE VOTING AGE 8111,NA NO,TOWN OF MONDOVI,47,BUFFALO,T,MONDOVI
ELIGIBLE VOTING AGE 8111,NA NO,TOWN OF MONTANA,21,BUFFALO,T,MONTANA
ELIGIBLE VOTING AGE 8111,NA NO,TOWN OF NAPLES,88,BUFFALO,T,NAPLES
ELIGIBLE VOTING AGE 8111,NA NO,TOWN OF NELSON,57,BUFFALO,T,NELSON
ELIGIBLE VOTING AGE 8111,NA NO,TOWN OF WAUMANDEE,57,BUFFALO,T,WAUMANDEE
ELIGIBLE VOTING AGE 8111,NA NO,VILLAGE OF COCHRANE,31,BUFFALO,V,COCHRANE
ELIGIBLE VOTING AGE 8111,NA NO,VILLAGE OF NELSON,29,BUFFALO,V,NELSON
ELIGIBLE VOTING AGE 8111,NA NO,CITY OF ALMA W1&2,114,BUFFALO,C,ALMA
ELIGIBLE VOTING AGE 8111,NA NO,CITY OF BUFFALO CITY,143,BUFFALO,C,BUFFALO CITY
ELIGIBLE VOTING AGE 8111,NA NO,CITY OF FOUNTAIN CITY W1&2,105,BUFFALO,C,FOUNTAIN CITY
ELIGIBLE VOTING AGE 8111,NA NO,CITY OF MONDOVI W13,247,BUFFALO,C,MONDOVI
