municipality,reporting_unit,contest,candidate,votes,county,ctv
KENOSHA,CITY OF KENOSHA WARDS 7,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,179,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,PRESIDENT / VICE PRESIDENT,GRN JILL STEIN / RUDOLPH WARE,2,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,PRESIDENT / VICE PRESIDENT,JFA CORNEL WEST / MELINA ABDULLAH,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,PRESIDENT / VICE PRESIDENT,"WTP ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,PRESIDENT / VICE PRESIDENT,PSL CLAUDIA DE LA CRUZ / KARINA GARCIA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,PRESIDENT / VICE PRESIDENT,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,UNITED STATES SENATOR,DEM TAMMY BALDWIN,285,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,UNITED STATES SENATOR,REP ERIC HOVDE,162,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,UNITED STATES SENATOR,AFT THOMAS LEAGER,8,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,UNITED STATES SENATOR,DTC PHIL ANDERSON,7,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,UNITED STATES SENATOR,WRITE-IN NA,2,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,REPRESENTATIVE IN CONGRESS,DEM PETER BARCA,280,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,REPRESENTATIVE IN CONGRESS,REP BRYAN STEIL,168,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,REPRESENTATIVE IN CONGRESS,"GRN CHESTER TODD, JR.",15,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,REPRESENTATIVE IN CONGRESS,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,STATE SENATOR DISTRICT 22,DEM ROBERT W. WIRCH,350,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,STATE SENATOR DISTRICT 22,WRITE-IN NA,14,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 64,DEM TIP MCGUIRE,286,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 64,REP ED HIBSCH,162,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 64,WRITE-IN NA,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,DISTRICT ATTORNEY,DEM CARLI MCNEILL,276,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,DISTRICT ATTORNEY,REP XAVIER SOLIS,171,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,DISTRICT ATTORNEY,WRITE-IN NA,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,COUNTY CLERK,DEM REGI WALIGORA,352,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,COUNTY CLERK,WRITE-IN NA,14,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,COUNTY TREASURER,DEM TERI JACOBSON,350,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,COUNTY TREASURER,WRITE-IN NA,14,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,REGISTER OF DEEDS,DEM JENNIFER MACK,352,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,REGISTER OF DEEDS,WRITE-IN NA,11,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,STATE REFERENDUM,YES NA,264,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 7,STATE REFERENDUM,NO NA,170,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,346,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,269,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,PRESIDENT / VICE PRESIDENT,"WTP ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",3,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,PRESIDENT / VICE PRESIDENT,GRN JILL STEIN / RUDOLPH WARE,2,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,PRESIDENT / VICE PRESIDENT,PSL CLAUDIA DE LA CRUZ / KARINA GARCIA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,PRESIDENT / VICE PRESIDENT,JFA CORNEL WEST / MELINA ABDULLAH,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,PRESIDENT / VICE PRESIDENT,WRITE-IN NA,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,UNITED STATES SENATOR,REP ERIC HOVDE,317,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,UNITED STATES SENATOR,DEM TAMMY BALDWIN,277,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,UNITED STATES SENATOR,DTC PHIL ANDERSON,8,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,UNITED STATES SENATOR,AFT THOMAS LEAGER,5,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,UNITED STATES SENATOR,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,REPRESENTATIVE IN CONGRESS,REP BRYAN STEIL,306,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,REPRESENTATIVE IN CONGRESS,DEM PETER BARCA,296,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,REPRESENTATIVE IN CONGRESS,"GRN CHESTER TODD, JR.",6,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,REPRESENTATIVE IN CONGRESS,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,STATE SENATOR DISTRICT 22,DEM ROBERT W. WIRCH,414,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,STATE SENATOR DISTRICT 22,WRITE-IN NA,27,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 64,REP ED HIBSCH,298,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 64,DEM TIP MCGUIRE,295,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 64,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,DISTRICT ATTORNEY,REP XAVIER SOLIS,305,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,DISTRICT ATTORNEY,DEM CARLI MCNEILL,285,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,DISTRICT ATTORNEY,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,COUNTY CLERK,DEM REGI WALIGORA,409,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,COUNTY CLERK,WRITE-IN NA,22,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,COUNTY TREASURER,DEM TERI JACOBSON,412,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,COUNTY TREASURER,WRITE-IN NA,20,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,REGISTER OF DEEDS,DEM JENNIFER MACK,398,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,REGISTER OF DEEDS,WRITE-IN NA,21,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,STATE REFERENDUM,YES NA,425,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 8,STATE REFERENDUM,NO NA,146,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,812,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,704,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,PRESIDENT / VICE PRESIDENT,"WTP ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",10,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,PRESIDENT / VICE PRESIDENT,GRN JILL STEIN / RUDOLPH WARE,2,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,PRESIDENT / VICE PRESIDENT,JFA CORNEL WEST / MELINA ABDULLAH,2,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,PRESIDENT / VICE PRESIDENT,PSL CLAUDIA DE LA CRUZ / KARINA GARCIA,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,PRESIDENT / VICE PRESIDENT,WRITE-IN NA,2,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,UNITED STATES SENATOR,DEM TAMMY BALDWIN,834,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,UNITED STATES SENATOR,REP ERIC HOVDE,633,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,UNITED STATES SENATOR,AFT THOMAS LEAGER,22,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,UNITED STATES SENATOR,DTC PHIL ANDERSON,19,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,UNITED STATES SENATOR,WRITE-IN NA,5,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,REPRESENTATIVE IN CONGRESS,DEM PETER BARCA,796,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,REPRESENTATIVE IN CONGRESS,REP BRYAN STEIL,673,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,REPRESENTATIVE IN CONGRESS,"GRN CHESTER TODD, JR.",33,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,REPRESENTATIVE IN CONGRESS,WRITE-IN NA,2,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,STATE SENATOR DISTRICT 22,DEM ROBERT W. WIRCH,1127,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,STATE SENATOR DISTRICT 22,WRITE-IN NA,32,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 64,DEM TIP MCGUIRE,842,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 64,REP ED HIBSCH,618,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 64,WRITE-IN NA,4,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,DISTRICT ATTORNEY,DEM CARLI MCNEILL,844,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,DISTRICT ATTORNEY,REP XAVIER SOLIS,613,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,DISTRICT ATTORNEY,WRITE-IN NA,3,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,COUNTY CLERK,DEM REGI WALIGORA,1099,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,COUNTY CLERK,WRITE-IN NA,40,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,COUNTY TREASURER,DEM TERI JACOBSON,1100,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,COUNTY TREASURER,WRITE-IN NA,35,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,REGISTER OF DEEDS,DEM JENNIFER MACK,1090,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,REGISTER OF DEEDS,WRITE-IN NA,34,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,STATE REFERENDUM,YES NA,1070,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 9,STATE REFERENDUM,NO NA,357,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,119,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,101,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,2,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,PRESIDENT / VICE PRESIDENT,GRN JILL STEIN / RUDOLPH WARE,2,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,PRESIDENT / VICE PRESIDENT,"WTP ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,PRESIDENT / VICE PRESIDENT,PSL CLAUDIA DE LA CRUZ / KARINA GARCIA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,PRESIDENT / VICE PRESIDENT,JFA CORNEL WEST / MELINA ABDULLAH,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,PRESIDENT / VICE PRESIDENT,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,UNITED STATES SENATOR,DEM TAMMY BALDWIN,125,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,UNITED STATES SENATOR,REP ERIC HOVDE,94,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,UNITED STATES SENATOR,AFT THOMAS LEAGER,3,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,UNITED STATES SENATOR,DTC PHIL ANDERSON,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,UNITED STATES SENATOR,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,REPRESENTATIVE IN CONGRESS,DEM PETER BARCA,125,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,REPRESENTATIVE IN CONGRESS,REP BRYAN STEIL,93,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,REPRESENTATIVE IN CONGRESS,"GRN CHESTER TODD, JR.",5,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,REPRESENTATIVE IN CONGRESS,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,STATE SENATOR DISTRICT 22,DEM ROBERT W. WIRCH,158,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,STATE SENATOR DISTRICT 22,WRITE-IN NA,3,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 64,DEM TIP MCGUIRE,124,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 64,REP ED HIBSCH,94,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 64,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,DISTRICT ATTORNEY,DEM CARLI MCNEILL,127,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,DISTRICT ATTORNEY,REP XAVIER SOLIS,89,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,DISTRICT ATTORNEY,WRITE-IN NA,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,COUNTY CLERK,DEM REGI WALIGORA,156,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,COUNTY CLERK,WRITE-IN NA,3,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,COUNTY TREASURER,DEM TERI JACOBSON,158,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,COUNTY TREASURER,WRITE-IN NA,3,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,REGISTER OF DEEDS,DEM JENNIFER MACK,158,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,REGISTER OF DEEDS,WRITE-IN NA,2,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,STATE REFERENDUM,YES NA,150,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 10,STATE REFERENDUM,NO NA,58,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,757,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,616,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,PRESIDENT / VICE PRESIDENT,"WTP ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",6,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,PRESIDENT / VICE PRESIDENT,GRN JILL STEIN / RUDOLPH WARE,3,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,2,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,PRESIDENT / VICE PRESIDENT,PSL CLAUDIA DE LA CRUZ / KARINA GARCIA,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,PRESIDENT / VICE PRESIDENT,JFA CORNEL WEST / MELINA ABDULLAH,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,PRESIDENT / VICE PRESIDENT,WRITE-IN NA,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,UNITED STATES SENATOR,DEM TAMMY BALDWIN,764,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,UNITED STATES SENATOR,REP ERIC HOVDE,577,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,UNITED STATES SENATOR,DTC PHIL ANDERSON,22,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,UNITED STATES SENATOR,AFT THOMAS LEAGER,5,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,UNITED STATES SENATOR,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,REPRESENTATIVE IN CONGRESS,DEM PETER BARCA,736,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,REPRESENTATIVE IN CONGRESS,REP BRYAN STEIL,610,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,REPRESENTATIVE IN CONGRESS,"GRN CHESTER TODD, JR.",19,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,REPRESENTATIVE IN CONGRESS,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,STATE SENATOR DISTRICT 22,DEM ROBERT W. WIRCH,1001,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,STATE SENATOR DISTRICT 22,WRITE-IN NA,32,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 64,DEM TIP MCGUIRE,779,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 64,REP ED HIBSCH,553,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 64,WRITE-IN NA,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,DISTRICT ATTORNEY,DEM CARLI MCNEILL,793,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,DISTRICT ATTORNEY,REP XAVIER SOLIS,531,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,DISTRICT ATTORNEY,WRITE-IN NA,2,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,COUNTY CLERK,DEM REGI WALIGORA,969,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,COUNTY CLERK,WRITE-IN NA,29,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,COUNTY TREASURER,DEM TERI JACOBSON,966,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,COUNTY TREASURER,WRITE-IN NA,26,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,REGISTER OF DEEDS,DEM JENNIFER MACK,961,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,REGISTER OF DEEDS,WRITE-IN NA,26,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,STATE REFERENDUM,YES NA,924,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 11,STATE REFERENDUM,NO NA,356,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,499,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,362,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,PRESIDENT / VICE PRESIDENT,"WTP ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",6,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,PRESIDENT / VICE PRESIDENT,GRN JILL STEIN / RUDOLPH WARE,5,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,2,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,PRESIDENT / VICE PRESIDENT,PSL CLAUDIA DE LA CRUZ / KARINA GARCIA,2,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,PRESIDENT / VICE PRESIDENT,JFA CORNEL WEST / MELINA ABDULLAH,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,PRESIDENT / VICE PRESIDENT,WRITE-IN NA,3,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,UNITED STATES SENATOR,DEM TAMMY BALDWIN,510,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,UNITED STATES SENATOR,REP ERIC HOVDE,340,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,UNITED STATES SENATOR,DTC PHIL ANDERSON,13,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,UNITED STATES SENATOR,AFT THOMAS LEAGER,8,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,UNITED STATES SENATOR,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,REPRESENTATIVE IN CONGRESS,DEM PETER BARCA,494,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,REPRESENTATIVE IN CONGRESS,REP BRYAN STEIL,356,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,REPRESENTATIVE IN CONGRESS,"GRN CHESTER TODD, JR.",17,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,REPRESENTATIVE IN CONGRESS,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,STATE SENATOR DISTRICT 22,DEM ROBERT W. WIRCH,645,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,STATE SENATOR DISTRICT 22,WRITE-IN NA,29,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 64,DEM TIP MCGUIRE,497,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 64,REP ED HIBSCH,348,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 64,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,DISTRICT ATTORNEY,DEM CARLI MCNEILL,499,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,DISTRICT ATTORNEY,REP XAVIER SOLIS,351,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,DISTRICT ATTORNEY,WRITE-IN NA,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,COUNTY CLERK,DEM REGI WALIGORA,629,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,COUNTY CLERK,WRITE-IN NA,27,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,COUNTY TREASURER,DEM TERI JACOBSON,635,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,COUNTY TREASURER,WRITE-IN NA,23,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,REGISTER OF DEEDS,DEM JENNIFER MACK,629,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,REGISTER OF DEEDS,WRITE-IN NA,22,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,STATE REFERENDUM,YES NA,573,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 12,STATE REFERENDUM,NO NA,252,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 13,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,720,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 13,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,639,KENOSHA,C
