ctv,reporting_unit,contest,candidate,votes,county,municipality
T,T PORTLAND WARDS,US SENATOR,PHIL ANDERSON (DISRUPT THE CORRUPTION),7,MONROE,PORTLAND
T,T PORTLAND WARDS,US SENATOR,THOMAS LEAGER (AMERICA FIRST),7,MONROE,PORTLAND
T,T PORTLAND WARDS,US SENATOR,REG WRITE-IN JOHN SCHIESS (INDEPENDENT),0,MONROE,PORTLAND
T,T PORTLAND WARDS,US SENATOR,SCATTERING,0,MONROE,PORTLAND
T,T PORTLAND WARDS,REP IN CONGRESS DISTRICT 3,REBECCA COOKE (DEMOCRATIC),175,MONROE,PORTLAND
T,T PORTLAND WARDS,REP IN CONGRESS DISTRICT 3,DERRICK VAN ORDEN (REPUBLICAN),289,MONROE,PORTLAND
T,T PORTLAND WARDS,REP IN CONGRESS DISTRICT 3,SCATTERING,0,MONROE,PORTLAND
T,T PORTLAND WARDS,REPRESENTATIVE IN CONGRESS - DIST 7,KYLE KILBOURN (DEMOCRATICC),NA,MONROE,PORTLAND
T,T PORTLAND WARDS,REPRESENTATIVE IN CONGRESS - DIST 7,TOM TIFFANY (REPUBLICAN),NA,MONROE,PORTLAND
T,T PORTLAND WARDS,REPRESENTATIVE IN CONGRESS - DIST 7,SCATTERING,NA,MONROE,PORTLAND
T,T PORTLAND WARDS,STATE SENATOR - DIST 24,COLLIN MCNAMARA (DEMOCRATIC),NA,MONROE,PORTLAND
T,T PORTLAND WARDS,STATE SENATOR - DIST 24,PATRICK TESTIN (REPUBLICAN),NA,MONROE,PORTLAND
T,T PORTLAND WARDS,STATE SENATOR - DIST 24,SCATTERING,NA,MONROE,PORTLAND
T,T PORTLAND WARDS,STATE SENATOR - DIST 32,BRAD PFAFF (DEMOCRATIC),164,MONROE,PORTLAND
T,T PORTLAND WARDS,STATE SENATOR - DIST 32,STACY KLEIN (REPUBLICAN),304,MONROE,PORTLAND
T,T PORTLAND WARDS,STATE SENATOR - DIST 32,SCATTERING,0,MONROE,PORTLAND
T,T PORTLAND WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 70,REMY GOMEZ (DEMOCRATIC),NA,MONROE,PORTLAND
T,T PORTLAND WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 70,NANCY LYNN VANDERMEER (REPUBLICAN),NA,MONROE,PORTLAND
T,T PORTLAND WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 70,SCATTERING,NA,MONROE,PORTLAND
T,T PORTLAND WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 95,JILL BILLINGS (DEMOCRATIC),161,MONROE,PORTLAND
T,T PORTLAND WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 95,CEDRIC SCHNITZLER (REPUBLICAN),306,MONROE,PORTLAND
T,T PORTLAND WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 95,SCATTERING,0,MONROE,PORTLAND
T,T PORTLAND WARDS,DISTRICT ATTORNEY,KEVIN CRONINGER (REPUBLICAN),410,MONROE,PORTLAND
T,T PORTLAND WARDS,DISTRICT ATTORNEY,SCATTERING,2,MONROE,PORTLAND
T,T PORTLAND WARDS,COUNTY CLERK,SHELLEY R. BOHL (REPUBLICAN),424,MONROE,PORTLAND
T,T PORTLAND WARDS,COUNTY CLERK,SCATTERING,2,MONROE,PORTLAND
T,T PORTLAND WARDS,TREASURER,MINDY HEMMERSBACH (REPUBLICAN),426,MONROE,PORTLAND
T,T PORTLAND WARDS,TREASURER,SCATTERING,2,MONROE,PORTLAND
T,T PORTLAND WARDS,REGISTER OF DEEDS,DEB BRANDT (REPUBLICAN),421,MONROE,PORTLAND
T,T PORTLAND WARDS,REGISTER OF DEEDS,SCATTERING,2,MONROE,PORTLAND
T,T PORTLAND WARDS,STATE REFERENDA,YES,367,MONROE,PORTLAND
T,T PORTLAND WARDS,STATE REFERENDA,NO,90,MONROE,PORTLAND
T,T RIDGEVILLE WARDS,PRESIDENT/VICE PRESIDENT,KAMALA D. HARRIS/ TIM WALZ (DEMOCRATIC),81,MONROE,RIDGEVILLE
T,T RIDGEVILLE WARDS,PRESIDENT/VICE PRESIDENT,DONALD J. TRUMP/ JD VANCE (REPUBLICAN),121,MONROE,RIDGEVILLE
T,T RIDGEVILLE WARDS,PRESIDENT/VICE PRESIDENT,RANDALL TERRY/ STEPHEN BRODEN (CONSTITUTION),0,MONROE,RIDGEVILLE
T,T RIDGEVILLE WARDS,PRESIDENT/VICE PRESIDENT,CHASE RUSSELL OLIVER/ MIKE TER MAAT (LIBERTARIAN),2,MONROE,RIDGEVILLE
T,T RIDGEVILLE WARDS,PRESIDENT/VICE PRESIDENT,JILL STEIN/ RUDOLPH WARE (WISCONSIN GREEN),0,MONROE,RIDGEVILLE
T,T RIDGEVILLE WARDS,PRESIDENT/VICE PRESIDENT,CLAUDIA DE LA CRUZ/KARINA GARCIA (PARTY OF SOCIALISM AND LIBERATION),0,MONROE,RIDGEVILLE
T,T RIDGEVILLE WARDS,PRESIDENT/VICE PRESIDENT,CORNEL WEST/ MELINA ABDULLAH (JUSTICE FOR ALL),0,MONROE,RIDGEVILLE
T,T RIDGEVILLE WARDS,PRESIDENT/VICE PRESIDENT,ROBERT F. KENNEDY JR./ NICOLE SHANAHAN (WE THE PEOPLE),3,MONROE,RIDGEVILLE
T,T RIDGEVILLE WARDS,PRESIDENT/VICE PRESIDENT,REG WRITE-IN PETER SONSKI / LAUREN ONAK (INDEPENDENT),1,MONROE,RIDGEVILLE
T,T RIDGEVILLE WARDS,PRESIDENT/VICE PRESIDENT,REG WRITE-IN CHERUNDA LYNN FOX (INDEPENDENT),0,MONROE,RIDGEVILLE
T,T RIDGEVILLE WARDS,PRESIDENT/VICE PRESIDENT,REG WRITE-IN BRIAN KIENITZ (INDEPENDENT),0,MONROE,RIDGEVILLE
T,T RIDGEVILLE WARDS,PRESIDENT/VICE PRESIDENT,REG WRITE-IN DOUG JENKINS / KIMBERLY LALONDE (INDEPENDENT),0,MONROE,RIDGEVILLE
T,T RIDGEVILLE WARDS,PRESIDENT/VICE PRESIDENT,REG WRITE-IN FUTURE MADAM POTUS / JESSICA KENNEDY (INDEPENDENT),0,MONROE,RIDGEVILLE
T,T RIDGEVILLE WARDS,PRESIDENT/VICE PRESIDENT,"REG WRITE-IN ANDRE RAMONE MCNEIL, SR. (INDEPENDENT)",0,MONROE,RIDGEVILLE
T,T RIDGEVILLE WARDS,PRESIDENT/VICE PRESIDENT,SCATTERING,0,MONROE,RIDGEVILLE
T,T RIDGEVILLE WARDS,US SENATOR,TAMMY BALDWIN (DEMOCRATIC),82,MONROE,RIDGEVILLE
T,T RIDGEVILLE WARDS,US SENATOR,ERIC HOVDE (REPUBLICAN),120,MONROE,RIDGEVILLE
T,T RIDGEVILLE WARDS,US SENATOR,PHIL ANDERSON (DISRUPT THE CORRUPTION),1,MONROE,RIDGEVILLE
T,T RIDGEVILLE WARDS,US SENATOR,THOMAS LEAGER (AMERICA FIRST),2,MONROE,RIDGEVILLE
T,T RIDGEVILLE WARDS,US SENATOR,REG WRITE-IN JOHN SCHIESS (INDEPENDENT),0,MONROE,RIDGEVILLE
T,T RIDGEVILLE WARDS,US SENATOR,SCATTERING,0,MONROE,RIDGEVILLE
T,T RIDGEVILLE WARDS,REP IN CONGRESS DISTRICT 3,REBECCA COOKE (DEMOCRATIC),91,MONROE,RIDGEVILLE
T,T RIDGEVILLE WARDS,REP IN CONGRESS DISTRICT 3,DERRICK VAN ORDEN (REPUBLICAN),113,MONROE,RIDGEVILLE
T,T RIDGEVILLE WARDS,REP IN CONGRESS DISTRICT 3,SCATTERING,0,MONROE,RIDGEVILLE
T,T RIDGEVILLE WARDS,REPRESENTATIVE IN CONGRESS - DIST 7,KYLE KILBOURN (DEMOCRATICC),NA,MONROE,RIDGEVILLE
T,T RIDGEVILLE WARDS,REPRESENTATIVE IN CONGRESS - DIST 7,TOM TIFFANY (REPUBLICAN),NA,MONROE,RIDGEVILLE
T,T RIDGEVILLE WARDS,REPRESENTATIVE IN CONGRESS - DIST 7,SCATTERING,NA,MONROE,RIDGEVILLE
T,T RIDGEVILLE WARDS,STATE SENATOR - DIST 24,COLLIN MCNAMARA (DEMOCRATIC),NA,MONROE,RIDGEVILLE
T,T RIDGEVILLE WARDS,STATE SENATOR - DIST 24,PATRICK TESTIN (REPUBLICAN),NA,MONROE,RIDGEVILLE
T,T RIDGEVILLE WARDS,STATE SENATOR - DIST 24,SCATTERING,NA,MONROE,RIDGEVILLE
T,T RIDGEVILLE WARDS,STATE SENATOR - DIST 32,BRAD PFAFF (DEMOCRATIC),85,MONROE,RIDGEVILLE
T,T RIDGEVILLE WARDS,STATE SENATOR - DIST 32,STACY KLEIN (REPUBLICAN),114,MONROE,RIDGEVILLE
T,T RIDGEVILLE WARDS,STATE SENATOR - DIST 32,SCATTERING,1,MONROE,RIDGEVILLE
T,T RIDGEVILLE WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 70,REMY GOMEZ (DEMOCRATIC),NA,MONROE,RIDGEVILLE
T,T RIDGEVILLE WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 70,NANCY LYNN VANDERMEER (REPUBLICAN),NA,MONROE,RIDGEVILLE
T,T RIDGEVILLE WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 70,SCATTERING,NA,MONROE,RIDGEVILLE
T,T RIDGEVILLE WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 95,JILL BILLINGS (DEMOCRATIC),74,MONROE,RIDGEVILLE
T,T RIDGEVILLE WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 95,CEDRIC SCHNITZLER (REPUBLICAN),128,MONROE,RIDGEVILLE
T,T RIDGEVILLE WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 95,SCATTERING,0,MONROE,RIDGEVILLE
T,T RIDGEVILLE WARDS,DISTRICT ATTORNEY,KEVIN CRONINGER (REPUBLICAN),166,MONROE,RIDGEVILLE
T,T RIDGEVILLE WARDS,DISTRICT ATTORNEY,SCATTERING,4,MONROE,RIDGEVILLE
T,T RIDGEVILLE WARDS,COUNTY CLERK,SHELLEY R. BOHL (REPUBLICAN),173,MONROE,RIDGEVILLE
T,T RIDGEVILLE WARDS,COUNTY CLERK,SCATTERING,4,MONROE,RIDGEVILLE
T,T RIDGEVILLE WARDS,TREASURER,MINDY HEMMERSBACH (REPUBLICAN),176,MONROE,RIDGEVILLE
T,T RIDGEVILLE WARDS,TREASURER,SCATTERING,3,MONROE,RIDGEVILLE
T,T RIDGEVILLE WARDS,REGISTER OF DEEDS,DEB BRANDT (REPUBLICAN),174,MONROE,RIDGEVILLE
T,T RIDGEVILLE WARDS,REGISTER OF DEEDS,SCATTERING,6,MONROE,RIDGEVILLE
T,T RIDGEVILLE WARDS,STATE REFERENDA,YES,143,MONROE,RIDGEVILLE
T,T RIDGEVILLE WARDS,STATE REFERENDA,NO,58,MONROE,RIDGEVILLE
T,T SCOTT WARDS,PRESIDENT/VICE PRESIDENT,KAMALA D. HARRIS/ TIM WALZ (DEMOCRATIC),12,MONROE,SCOTT
T,T SCOTT WARDS,PRESIDENT/VICE PRESIDENT,DONALD J. TRUMP/ JD VANCE (REPUBLICAN),41,MONROE,SCOTT
T,T SCOTT WARDS,PRESIDENT/VICE PRESIDENT,RANDALL TERRY/ STEPHEN BRODEN (CONSTITUTION),0,MONROE,SCOTT
T,T SCOTT WARDS,PRESIDENT/VICE PRESIDENT,CHASE RUSSELL OLIVER/ MIKE TER MAAT (LIBERTARIAN),0,MONROE,SCOTT
T,T SCOTT WARDS,PRESIDENT/VICE PRESIDENT,JILL STEIN/ RUDOLPH WARE (WISCONSIN GREEN),0,MONROE,SCOTT
T,T SCOTT WARDS,PRESIDENT/VICE PRESIDENT,CLAUDIA DE LA CRUZ/KARINA GARCIA (PARTY OF SOCIALISM AND LIBERATION),0,MONROE,SCOTT
T,T SCOTT WARDS,PRESIDENT/VICE PRESIDENT,CORNEL WEST/ MELINA ABDULLAH (JUSTICE FOR ALL),0,MONROE,SCOTT
T,T SCOTT WARDS,PRESIDENT/VICE PRESIDENT,ROBERT F. KENNEDY JR./ NICOLE SHANAHAN (WE THE PEOPLE),0,MONROE,SCOTT
T,T SCOTT WARDS,PRESIDENT/VICE PRESIDENT,REG WRITE-IN PETER SONSKI / LAUREN ONAK (INDEPENDENT),0,MONROE,SCOTT
T,T SCOTT WARDS,PRESIDENT/VICE PRESIDENT,REG WRITE-IN CHERUNDA LYNN FOX (INDEPENDENT),0,MONROE,SCOTT
T,T SCOTT WARDS,PRESIDENT/VICE PRESIDENT,REG WRITE-IN BRIAN KIENITZ (INDEPENDENT),0,MONROE,SCOTT
T,T SCOTT WARDS,PRESIDENT/VICE PRESIDENT,REG WRITE-IN DOUG JENKINS / KIMBERLY LALONDE (INDEPENDENT),0,MONROE,SCOTT
T,T SCOTT WARDS,PRESIDENT/VICE PRESIDENT,REG WRITE-IN FUTURE MADAM POTUS / JESSICA KENNEDY (INDEPENDENT),0,MONROE,SCOTT
T,T SCOTT WARDS,PRESIDENT/VICE PRESIDENT,"REG WRITE-IN ANDRE RAMONE MCNEIL, SR. (INDEPENDENT)",0,MONROE,SCOTT
T,T SCOTT WARDS,PRESIDENT/VICE PRESIDENT,SCATTERING,0,MONROE,SCOTT
T,T SCOTT WARDS,US SENATOR,TAMMY BALDWIN (DEMOCRATIC),13,MONROE,SCOTT
T,T SCOTT WARDS,US SENATOR,ERIC HOVDE (REPUBLICAN),38,MONROE,SCOTT
T,T SCOTT WARDS,US SENATOR,PHIL ANDERSON (DISRUPT THE CORRUPTION),1,MONROE,SCOTT
T,T SCOTT WARDS,US SENATOR,THOMAS LEAGER (AMERICA FIRST),1,MONROE,SCOTT
T,T SCOTT WARDS,US SENATOR,REG WRITE-IN JOHN SCHIESS (INDEPENDENT),0,MONROE,SCOTT
T,T SCOTT WARDS,US SENATOR,SCATTERING,0,MONROE,SCOTT
T,T SCOTT WARDS,REP IN CONGRESS DISTRICT 3,REBECCA COOKE (DEMOCRATIC),NA,MONROE,SCOTT
T,T SCOTT WARDS,REP IN CONGRESS DISTRICT 3,DERRICK VAN ORDEN (REPUBLICAN),NA,MONROE,SCOTT
T,T SCOTT WARDS,REP IN CONGRESS DISTRICT 3,SCATTERING,NA,MONROE,SCOTT
T,T SCOTT WARDS,REPRESENTATIVE IN CONGRESS - DIST 7,KYLE KILBOURN (DEMOCRATICC),10,MONROE,SCOTT
T,T SCOTT WARDS,REPRESENTATIVE IN CONGRESS - DIST 7,TOM TIFFANY (REPUBLICAN),41,MONROE,SCOTT
T,T SCOTT WARDS,REPRESENTATIVE IN CONGRESS - DIST 7,SCATTERING,0,MONROE,SCOTT
T,T SCOTT WARDS,STATE SENATOR - DIST 24,COLLIN MCNAMARA (DEMOCRATIC),12,MONROE,SCOTT
T,T SCOTT WARDS,STATE SENATOR - DIST 24,PATRICK TESTIN (REPUBLICAN),42,MONROE,SCOTT
T,T SCOTT WARDS,STATE SENATOR - DIST 24,SCATTERING,0,MONROE,SCOTT
T,T SCOTT WARDS,STATE SENATOR - DIST 32,BRAD PFAFF (DEMOCRATIC),NA,MONROE,SCOTT
T,T SCOTT WARDS,STATE SENATOR - DIST 32,STACY KLEIN (REPUBLICAN),NA,MONROE,SCOTT
T,T SCOTT WARDS,STATE SENATOR - DIST 32,SCATTERING,NA,MONROE,SCOTT
T,T SCOTT WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 70,REMY GOMEZ (DEMOCRATIC),8,MONROE,SCOTT
T,T SCOTT WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 70,NANCY LYNN VANDERMEER (REPUBLICAN),44,MONROE,SCOTT
T,T SCOTT WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 70,SCATTERING,0,MONROE,SCOTT
T,T SCOTT WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 95,JILL BILLINGS (DEMOCRATIC),NA,MONROE,SCOTT
T,T SCOTT WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 95,CEDRIC SCHNITZLER (REPUBLICAN),NA,MONROE,SCOTT
T,T SCOTT WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 95,SCATTERING,NA,MONROE,SCOTT
T,T SCOTT WARDS,DISTRICT ATTORNEY,KEVIN CRONINGER (REPUBLICAN),45,MONROE,SCOTT
T,T SCOTT WARDS,DISTRICT ATTORNEY,SCATTERING,1,MONROE,SCOTT
T,T SCOTT WARDS,COUNTY CLERK,SHELLEY R. BOHL (REPUBLICAN),48,MONROE,SCOTT
T,T SCOTT WARDS,COUNTY CLERK,SCATTERING,1,MONROE,SCOTT
T,T SCOTT WARDS,TREASURER,MINDY HEMMERSBACH (REPUBLICAN),47,MONROE,SCOTT
T,T SCOTT WARDS,TREASURER,SCATTERING,1,MONROE,SCOTT
T,T SCOTT WARDS,REGISTER OF DEEDS,DEB BRANDT (REPUBLICAN),47,MONROE,SCOTT
T,T SCOTT WARDS,REGISTER OF DEEDS,SCATTERING,1,MONROE,SCOTT
T,T SCOTT WARDS,STATE REFERENDA,YES,45,MONROE,SCOTT
T,T SCOTT WARDS,STATE REFERENDA,NO,6,MONROE,SCOTT
T,"T SHELDON WARDS 1, 2",PRESIDENT/VICE PRESIDENT,KAMALA D. HARRIS/ TIM WALZ (DEMOCRATIC),60,MONROE,SHELDON
T,"T SHELDON WARDS 1, 2",PRESIDENT/VICE PRESIDENT,DONALD J. TRUMP/ JD VANCE (REPUBLICAN),223,MONROE,SHELDON
T,"T SHELDON WARDS 1, 2",PRESIDENT/VICE PRESIDENT,RANDALL TERRY/ STEPHEN BRODEN (CONSTITUTION),0,MONROE,SHELDON
T,"T SHELDON WARDS 1, 2",PRESIDENT/VICE PRESIDENT,CHASE RUSSELL OLIVER/ MIKE TER MAAT (LIBERTARIAN),2,MONROE,SHELDON
T,"T SHELDON WARDS 1, 2",PRESIDENT/VICE PRESIDENT,JILL STEIN/ RUDOLPH WARE (WISCONSIN GREEN),1,MONROE,SHELDON
T,"T SHELDON WARDS 1, 2",PRESIDENT/VICE PRESIDENT,CLAUDIA DE LA CRUZ/KARINA GARCIA (PARTY OF SOCIALISM AND LIBERATION),0,MONROE,SHELDON
T,"T SHELDON WARDS 1, 2",PRESIDENT/VICE PRESIDENT,CORNEL WEST/ MELINA ABDULLAH (JUSTICE FOR ALL),0,MONROE,SHELDON
T,"T SHELDON WARDS 1, 2",PRESIDENT/VICE PRESIDENT,ROBERT F. KENNEDY JR./ NICOLE SHANAHAN (WE THE PEOPLE),1,MONROE,SHELDON
T,"T SHELDON WARDS 1, 2",PRESIDENT/VICE PRESIDENT,REG WRITE-IN PETER SONSKI / LAUREN ONAK (INDEPENDENT),0,MONROE,SHELDON
T,"T SHELDON WARDS 1, 2",PRESIDENT/VICE PRESIDENT,REG WRITE-IN CHERUNDA LYNN FOX (INDEPENDENT),0,MONROE,SHELDON
T,"T SHELDON WARDS 1, 2",PRESIDENT/VICE PRESIDENT,REG WRITE-IN BRIAN KIENITZ (INDEPENDENT),0,MONROE,SHELDON
T,"T SHELDON WARDS 1, 2",PRESIDENT/VICE PRESIDENT,REG WRITE-IN DOUG JENKINS / KIMBERLY LALONDE (INDEPENDENT),0,MONROE,SHELDON
T,"T SHELDON WARDS 1, 2",PRESIDENT/VICE PRESIDENT,REG WRITE-IN FUTURE MADAM POTUS / JESSICA KENNEDY (INDEPENDENT),0,MONROE,SHELDON
T,"T SHELDON WARDS 1, 2",PRESIDENT/VICE PRESIDENT,"REG WRITE-IN ANDRE RAMONE MCNEIL, SR. (INDEPENDENT)",0,MONROE,SHELDON
T,"T SHELDON WARDS 1, 2",PRESIDENT/VICE PRESIDENT,SCATTERING,0,MONROE,SHELDON
T,"T SHELDON WARDS 1, 2",US SENATOR,TAMMY BALDWIN (DEMOCRATIC),62,MONROE,SHELDON
T,"T SHELDON WARDS 1, 2",US SENATOR,ERIC HOVDE (REPUBLICAN),217,MONROE,SHELDON
T,"T SHELDON WARDS 1, 2",US SENATOR,PHIL ANDERSON (DISRUPT THE CORRUPTION),3,MONROE,SHELDON
T,"T SHELDON WARDS 1, 2",US SENATOR,THOMAS LEAGER (AMERICA FIRST),3,MONROE,SHELDON
T,"T SHELDON WARDS 1, 2",US SENATOR,REG WRITE-IN JOHN SCHIESS (INDEPENDENT),0,MONROE,SHELDON
T,"T SHELDON WARDS 1, 2",US SENATOR,SCATTERING,0,MONROE,SHELDON
T,"T SHELDON WARDS 1, 2",REP IN CONGRESS DISTRICT 3,REBECCA COOKE (DEMOCRATIC),71,MONROE,SHELDON
T,"T SHELDON WARDS 1, 2",REP IN CONGRESS DISTRICT 3,DERRICK VAN ORDEN (REPUBLICAN),211,MONROE,SHELDON
T,"T SHELDON WARDS 1, 2",REP IN CONGRESS DISTRICT 3,SCATTERING,0,MONROE,SHELDON
T,"T SHELDON WARDS 1, 2",REPRESENTATIVE IN CONGRESS - DIST 7,KYLE KILBOURN (DEMOCRATICC),NA,MONROE,SHELDON
T,"T SHELDON WARDS 1, 2",REPRESENTATIVE IN CONGRESS - DIST 7,TOM TIFFANY (REPUBLICAN),NA,MONROE,SHELDON
T,"T SHELDON WARDS 1, 2",REPRESENTATIVE IN CONGRESS - DIST 7,SCATTERING,NA,MONROE,SHELDON
T,"T SHELDON WARDS 1, 2",STATE SENATOR - DIST 24,COLLIN MCNAMARA (DEMOCRATIC),NA,MONROE,SHELDON
T,"T SHELDON WARDS 1, 2",STATE SENATOR - DIST 24,PATRICK TESTIN (REPUBLICAN),NA,MONROE,SHELDON
T,"T SHELDON WARDS 1, 2",STATE SENATOR - DIST 24,SCATTERING,NA,MONROE,SHELDON
T,"T SHELDON WARDS 1, 2",STATE SENATOR - DIST 32,BRAD PFAFF (DEMOCRATIC),73,MONROE,SHELDON
T,"T SHELDON WARDS 1, 2",STATE SENATOR - DIST 32,STACY KLEIN (REPUBLICAN),210,MONROE,SHELDON
T,"T SHELDON WARDS 1, 2",STATE SENATOR - DIST 32,SCATTERING,0,MONROE,SHELDON
T,"T SHELDON WARDS 1, 2",REPRESENTATIVE TO THE ASSEMBLY - DIST 70,REMY GOMEZ (DEMOCRATIC),NA,MONROE,SHELDON
T,"T SHELDON WARDS 1, 2",REPRESENTATIVE TO THE ASSEMBLY - DIST 70,NANCY LYNN VANDERMEER (REPUBLICAN),NA,MONROE,SHELDON
T,"T SHELDON WARDS 1, 2",REPRESENTATIVE TO THE ASSEMBLY - DIST 70,SCATTERING,NA,MONROE,SHELDON
T,"T SHELDON WARDS 1, 2",REPRESENTATIVE TO THE ASSEMBLY - DIST 95,JILL BILLINGS (DEMOCRATIC),65,MONROE,SHELDON
T,"T SHELDON WARDS 1, 2",REPRESENTATIVE TO THE ASSEMBLY - DIST 95,CEDRIC SCHNITZLER (REPUBLICAN),214,MONROE,SHELDON
T,"T SHELDON WARDS 1, 2",REPRESENTATIVE TO THE ASSEMBLY - DIST 95,SCATTERING,0,MONROE,SHELDON
T,"T SHELDON WARDS 1, 2",DISTRICT ATTORNEY,KEVIN CRONINGER (REPUBLICAN),254,MONROE,SHELDON
T,"T SHELDON WARDS 1, 2",DISTRICT ATTORNEY,SCATTERING,0,MONROE,SHELDON
T,"T SHELDON WARDS 1, 2",COUNTY CLERK,SHELLEY R. BOHL (REPUBLICAN),255,MONROE,SHELDON
T,"T SHELDON WARDS 1, 2",COUNTY CLERK,SCATTERING,0,MONROE,SHELDON
T,"T SHELDON WARDS 1, 2",TREASURER,MINDY HEMMERSBACH (REPUBLICAN),256,MONROE,SHELDON
T,"T SHELDON WARDS 1, 2",TREASURER,SCATTERING,0,MONROE,SHELDON
T,"T SHELDON WARDS 1, 2",REGISTER OF DEEDS,DEB BRANDT (REPUBLICAN),260,MONROE,SHELDON
T,"T SHELDON WARDS 1, 2",REGISTER OF DEEDS,SCATTERING,0,MONROE,SHELDON
T,"T SHELDON WARDS 1, 2",STATE REFERENDA,YES,242,MONROE,SHELDON
T,"T SHELDON WARDS 1, 2",STATE REFERENDA,NO,25,MONROE,SHELDON
T,"T SPARTA WARDS 1,2,3,4,5",PRESIDENT/VICE PRESIDENT,KAMALA D. HARRIS/ TIM WALZ (DEMOCRATIC),755,MONROE,SPARTA
T,"T SPARTA WARDS 1,2,3,4,5",PRESIDENT/VICE PRESIDENT,DONALD J. TRUMP/ JD VANCE (REPUBLICAN),1178,MONROE,SPARTA
T,"T SPARTA WARDS 1,2,3,4,5",PRESIDENT/VICE PRESIDENT,RANDALL TERRY/ STEPHEN BRODEN (CONSTITUTION),1,MONROE,SPARTA
T,"T SPARTA WARDS 1,2,3,4,5",PRESIDENT/VICE PRESIDENT,CHASE RUSSELL OLIVER/ MIKE TER MAAT (LIBERTARIAN),2,MONROE,SPARTA
T,"T SPARTA WARDS 1,2,3,4,5",PRESIDENT/VICE PRESIDENT,JILL STEIN/ RUDOLPH WARE (WISCONSIN GREEN),4,MONROE,SPARTA
T,"T SPARTA WARDS 1,2,3,4,5",PRESIDENT/VICE PRESIDENT,CLAUDIA DE LA CRUZ/KARINA GARCIA (PARTY OF SOCIALISM AND LIBERATION),1,MONROE,SPARTA
T,"T SPARTA WARDS 1,2,3,4,5",PRESIDENT/VICE PRESIDENT,CORNEL WEST/ MELINA ABDULLAH (JUSTICE FOR ALL),1,MONROE,SPARTA
T,"T SPARTA WARDS 1,2,3,4,5",PRESIDENT/VICE PRESIDENT,ROBERT F. KENNEDY JR./ NICOLE SHANAHAN (WE THE PEOPLE),7,MONROE,SPARTA
T,"T SPARTA WARDS 1,2,3,4,5",PRESIDENT/VICE PRESIDENT,REG WRITE-IN PETER SONSKI / LAUREN ONAK (INDEPENDENT),0,MONROE,SPARTA
T,"T SPARTA WARDS 1,2,3,4,5",PRESIDENT/VICE PRESIDENT,REG WRITE-IN CHERUNDA LYNN FOX (INDEPENDENT),0,MONROE,SPARTA
T,"T SPARTA WARDS 1,2,3,4,5",PRESIDENT/VICE PRESIDENT,REG WRITE-IN BRIAN KIENITZ (INDEPENDENT),0,MONROE,SPARTA
T,"T SPARTA WARDS 1,2,3,4,5",PRESIDENT/VICE PRESIDENT,REG WRITE-IN DOUG JENKINS / KIMBERLY LALONDE (INDEPENDENT),0,MONROE,SPARTA
T,"T SPARTA WARDS 1,2,3,4,5",PRESIDENT/VICE PRESIDENT,REG WRITE-IN FUTURE MADAM POTUS / JESSICA KENNEDY (INDEPENDENT),0,MONROE,SPARTA
T,"T SPARTA WARDS 1,2,3,4,5",PRESIDENT/VICE PRESIDENT,"REG WRITE-IN ANDRE RAMONE MCNEIL, SR. (INDEPENDENT)",0,MONROE,SPARTA
T,"T SPARTA WARDS 1,2,3,4,5",PRESIDENT/VICE PRESIDENT,SCATTERING,8,MONROE,SPARTA
T,"T SPARTA WARDS 1,2,3,4,5",US SENATOR,TAMMY BALDWIN (DEMOCRATIC),756,MONROE,SPARTA
T,"T SPARTA WARDS 1,2,3,4,5",US SENATOR,ERIC HOVDE (REPUBLICAN),1145,MONROE,SPARTA
T,"T SPARTA WARDS 1,2,3,4,5",US SENATOR,PHIL ANDERSON (DISRUPT THE CORRUPTION),28,MONROE,SPARTA
T,"T SPARTA WARDS 1,2,3,4,5",US SENATOR,THOMAS LEAGER (AMERICA FIRST),13,MONROE,SPARTA
T,"T SPARTA WARDS 1,2,3,4,5",US SENATOR,REG WRITE-IN JOHN SCHIESS (INDEPENDENT),0,MONROE,SPARTA
T,"T SPARTA WARDS 1,2,3,4,5",US SENATOR,SCATTERING,1,MONROE,SPARTA
T,"T SPARTA WARDS 1,2,3,4,5",REP IN CONGRESS DISTRICT 3,REBECCA COOKE (DEMOCRATIC),778,MONROE,SPARTA
